"Attach File or Enter Link","Dosya Ekle veya Bağlantı Gir",Magento_Downloadable
"Sort Variations","Varyasyonları Sırala",Magento_Downloadable
"Add product preview files here.","Ürün önizleme dosyalarını buraya ekleyin.",Magento_Downloadable
"Select all","hepsini seç",Magento_Downloadable
"Unselect all","Seçimi Kaldır",Magento_Downloadable
"Product Name","Ürün Adı",Magento_Downloadable
Subtotal,"Ara Toplam",Magento_Downloadable
"Discount Amount","İndirim Toplamı",Magento_Downloadable
"Row Total","Satır Toplamı",Magento_Downloadable
"Qty Invoiced","Faturalanan Adet",Magento_Downloadable
"We could not detect a size.","Boyut bilgisi bulunamadı.",Magento_Downloadable
"Downloadable Product Section","İndirilebilir Ürün Bölümü",Magento_Downloadable
Downloads,İndirmeler,Magento_Downloadable
"Is this a downloadable Product?","Bu indirilebilir bir ürün mü?",Magento_Downloadable
"The product needs to be the downloadable type. Verify the product and try again.","Ürün indirilebilir tipte olmalıdır. Ürünü doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The link information is invalid. Verify the link and try again.","Bağlantı bilgisi geçersiz. Bağlantıyı doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The link type is invalid. Verify and try again.","Bağlantı tipi geçersiz. Doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The link title is empty. Enter the link title and try again.","Bağlantı başlığı boş. Bağlantı başlığını girip tekrar deneyiniz.",Magento_Downloadable
"No downloadable link with the provided ID was found. Verify the ID and try again.","Sağlanan kimliğe indirilebilir bir bağlantı bulunamadı. Kimliği doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The downloadable link isn't related to the product. Verify the link and try again.","İndirilebilir link, ürünle ilgili değildir. Bağlantıyı doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The link with ""%1"" ID can't be deleted.","""%1"" kimliğine sahip bağlantı silinemez.",Magento_Downloadable
"The sample information is invalid. Verify the information and try again.","Örnek bilgiler geçersiz. Bilgileri doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The sample type is invalid. Verify the sample type and try again.","Örnek tipi geçersiz. Örnek türünü doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The sample title is empty. Enter the title and try again.","Örnek başlık boş. Başlığı girip tekrar deneyiniz.",Magento_Downloadable
"No downloadable sample with the provided ID was found. Verify the ID and try again.","Sağlanan numara ile indirilebilir bir örnek bulunamadı. Numarayı doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The downloadable sample isn't related to the product. Verify the link and try again.","İndirilebilir örnek, ürünle ilgili değil. Bağlantıyı doğrulayıp tekrar deneyiniz.",Magento_Downloadable
"The sample with ""%1"" ID can't be deleted.","""%1"" numaralı örnek silinemiyor.",Magento_Downloadable
Unlimited,Limitsiz,Magento_DownloadableGraphQl
"""model"" value should be specified","""model"" değeri belirtilmeli",Magento_DownloadableGraphQl
"File directory '%1' is not readable.","'%1' klasörü için okuma yetkisi yok.",Magento_DownloadableImportExport
"File directory '%1' is not writable.","'%1' klasörü için yazma yetkisi yok.",Magento_DownloadableImportExport
Error,Hata,Magento_DownloadableImportExport
None,Yok,Magento_Eav
No,Hayır,Magento_Eav
Email,Email,Magento_Eav
Yes,Evet,Magento_Eav
System,Sistem,Magento_Eav
Required,Zorunlu,Magento_Eav
label,etiket,Magento_Eav
"Attribute Code","Seçenek Kodu",Magento_Eav
"For internal use. Must be unique with no spaces. Maximum length of attribute code must be less than %1 symbols","İç kullanım içindir. Boşluk kullanılmamalı ve eşsiz olmalıdır. Kod uzunluğu en fazla %1 harf olabilir.",Magento_Eav
"Default Value","Varsayılan Değer",Magento_Eav
"Unique Value","Eşsiz Değer",Magento_Eav
"Unique Value (not shared with other products)","Eşsiz Değer (diğer ürünlerle paylaşılmasın)",Magento_Eav
"Not shared with other products","Diğer ürünlerle paylaşılmasın",Magento_Eav
"Input Validation for Store Owner","Yöneticiler için Veri Giriş Kontrolü",Magento_Eav
"The value of attribute """"%1"""" must be set","""%1"" özelliğinin değeri belirlenmeli",Magento_Eav
"Multiple Select","Çoklu seçme",Magento_Eav
Dropdown,"Açılır Menü",Magento_Eav
"Text Field","Yazı Kutusu",Magento_Eav
"Text Area","Yazı Kutusu ( Büyük )",Magento_Eav
Date,Tarih,Magento_Eav
Yes/No,Evet/Hayır,Magento_Eav
URL,URL,Magento_Eav
"Attribute object is undefined","Özellik nesnesi ayarlanmadı",Magento_Eav
"""""%1"""" invalid type entered.","""%1"" hatalı tip girildi.",Magento_Eav
"""""%1"""" contains non-alphabetic or non-numeric characters.","""%1"" harf ve rakam olmayan karakter içeriyor.",Magento_Eav
"""""%1"""" is an empty string.","""%1"" boş.",Magento_Eav
"""""%1"""" contains non-numeric characters.","""%1"" sayısal olmayan karakter içeriyor.",Magento_Eav
"""""%1"""" contains non-alphabetic characters.","""%1"" harf olmayan karakter içeriyor.",Magento_Eav
"""""%1"""" is not a valid email address.","""%1"" geçerli bir e-mail adresi değil.",Magento_Eav
"""""%1"""" is not a valid hostname.","""%1"" geçerli bir sunucu adresi değil.",Magento_Eav
"""""%1"""" exceeds the allowed length.","""%1"" izin verilen uzunluktan fazla.",Magento_Eav
"""""%1"""" is not a valid URL.","""%1"" geçerli bir URL değil.",Magento_Eav
"""""%1"""" is not a valid date.","""%1"" geçerli bir tarih değil.",Magento_Eav
"""""%1"""" does not fit the entered date format.","""%1"" girilen veri biçimi ile eşleşmiyor.",Magento_Eav
"""""%1"""" is a required value.","""%1"" gerekli bir veridir.",Magento_Eav
"Please enter a valid date between %1 and %2 at %3.","Lütfen %1 ile %2 arasında geçerli bir tarih giriniz. %3",Magento_Eav
"Please enter a valid date equal to or greater than %1 at %2.","%1 ile eşit veya daha ileri bir tarih giriniz. %2",Magento_Eav
"Please enter a valid date less than or equal to %1 at %2.","%1 ile eşit veya daha geri bir tarih giriniz. %2",Magento_Eav
"""""%1"""" is not a valid file extension.","""%1"" geçerli bir dosya uzantısı değil.",Magento_Eav
"""""%1"""" is not a valid file.","""%1"" geçersiz bir dosya.",Magento_Eav
"""""%1"""" exceeds the allowed file size.","""%1"" izin verilen boyutu aşıyor.",Magento_Eav
"""""%1"""" width exceeds allowed value of %2 px.","""%1"" genişlik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""""%1"""" height exceeds allowed value of %2 px.","""%1"" yükseklik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""""%1"""" length must be equal or greater than %2 characters.","""%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"""""%1"""" length must be equal or less than %2 characters.","""%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"Maximum length of attribute code must be less than %1 symbols","Özellik kodu %1 karakterden az olmalıdır",Magento_Eav
"Attribute Properties","Özellik Ayarları",Magento_Eav
"Attribute Label","Özellik Adı",Magento_Eav
"Catalog Input Type for Store Owner","Mağaza Sahibi için Giriş Tipi",Magento_Eav
"Values Required","Girilmesi zorunlu değerler",Magento_Eav
"Decimal Number","Ondalıklı Sayı",Magento_Eav
"Integer Number",Tamsayı,Magento_Eav
Letters,Harf,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Harfler (a-z, A-Z) veya Rakamlar (0-9)",Magento_Eav
"Input type """"%value%"""" not found in the input types list.","Giriş tipi ""%value%"" giriş tipleri listesinde bulunamadı.""",Magento_Eav
"Entity object is undefined","Kayıt nesnesi tanımlanmamış",Magento_Eav
"""""%1"""" is not a valid file","""%1"" geçersiz bir dosya.",Magento_Eav
"""""%1"""" is not a valid image format","""%1"" geçerli bir resim formatı değil",Magento_Eav
"Invalid entity_type specified: %1","Hatalı varlık belirtildi : %1",Magento_Eav
"Entity is not initialized","Varlık başlatılamadı",Magento_Eav
"Unknown parameter","Bilinmeyen parametre",Magento_Eav
"Invalid default decimal value","Hatalı varsayılan ondalıklı değer",Magento_Eav
"Invalid default date","Hatalı varsayılan tarih",Magento_Eav
"Invalid entity supplied","Hatalı varlık verildi",Magento_Eav
"Invalid backend model specified: ","Hatalı arka plan modeli belirtildi : ",Magento_Eav
"Source model """"%1"""" not found for attribute """"%2""""","""%2"" özelliği için ""%1"" kaynak modeli bulunamadı",Magento_Eav
"The value of attribute """"%1"""" must be unique","""%1"" özelliğinin değeri eşsiz olmalıdır",Magento_Eav
"Invalid date","Hatalı tarij",Magento_Eav
"Attribute set name is empty.","Özellik seti adı boş.",Magento_Eav
"An attribute set with the """"%1"""" name already exists.","""%1"" adıyla kaydedilmiş bir özellik seti zaten var.",Magento_Eav
"No options found.","Seçenek bulunamadı.",Magento_Eav
"Invalid entity supplied: %1","Hatalı varlık bilgisi sağlandı : %1",Magento_Eav
"Attempt to add an invalid object","Hatalı nesne eklenmeye çalışıldı",Magento_Eav
"Invalid attribute identifier for filter (%1)","(%1) filtresi için hatalı özellik tanıyıcısı",Magento_Eav
"Invalid attribute requested: %1","Yanlış özellik istendi : %1",Magento_Eav
"Joint field or attribute expression with this alias is already declared","Bu takma adı ile ortak alan veya özellik ifadesi zaten var",Magento_Eav
"Invalid alias, already exists in joint attributes","Hatalı takma ad, aynı adda bir özellik zaten var",Magento_Eav
"Invalid foreign key","Hatalı yabancı anahtar",Magento_Eav
"Invalid entity type","Hatalı varlık tipi",Magento_Eav
"Invalid attribute type","Hatalı özellik tipi",Magento_Eav
"A joined field with this alias is already declared.","Bu takma adla bir birleştirilmiş alan zaten var.",Magento_Eav
"Invalid joint fields","Hatalı birleştirilmiş alanlar",Magento_Eav
"A joint field with this alias (%1) is already declared.","Bu takma adla (%1) bir birleştirilmiş alan zaten var.",Magento_Eav
"Data integrity: No header row found for attribute","Veri bütünlüğü: Bu özellik için başlık satırı bulunamadı",Magento_Eav
"Invalid attribute name: %1","Hatalı özellik adı : %1",Magento_Eav
"Invalid character encountered in increment ID: %1","Görünen No verisinde hatalı karakter bulundu : %1",Magento_Eav
"Wrong entity ID","Hatalı varlık No",Magento_Eav
"Wrong attribute set ID","Hatalı özellik seti No",Magento_Eav
"Wrong attribute group ID","Hatalı özellik grup No",Magento_Eav
"Default option value is not defined","Varsayılan seçenek değeri belirlenmedi",Magento_Eav
"Current module pathname is undefined","Mevcut modülün dosya yolu ayarlanmamış",Magento_Eav
"Current module EAV entity is undefined","Mevcut mudül için EAV girişi ayarlanmamış",Magento_Eav
"Form code is not defined","Form kodu tanımlanmadı",Magento_Eav
"Entity instance is not defined","Kayıt örneği tanımlanmamış",Magento_Eav
"Invalid form type.","Hatalı form tipi.",Magento_Eav
"Invalid EAV attribute","Hatalı EAV özelliği",Magento_Eav
"Attribute with the same code","Aynı kodda bir özellik zaten var",Magento_Eav
"Frontend label is not defined","Ön Sayfa başlığı belirlenmedi",Magento_Eav
"Form Element with the same attribute","Aynı özellikle Form Elemanı",Magento_Eav
"Form Fieldset with the same code","Aynı kodla Form Fieldset",Magento_Eav
"Form Type with the same code","Aynı kodla Form Tipi",Magento_Eav
"The value of attribute """"%1"""" is invalid","""%1"" özelliğinim değeri hatalı",Magento_Eav
"EAV types and attributes","EAV tipleri ve özellikleri",Magento_Eav
"Entity types declaration cache.","Varlık tipleri deklarasyon önbelleği.",Magento_Eav
"Default label","Varsayılan etiket",Magento_Eav
"The value of attribute ""%1"" must be set","""%1"" özelliğinin değeri belirlenmeli",Magento_Eav
"""%1"" invalid type entered.","""%1"" hatalı tip girildi.",Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" harf ve rakam olmayan karakter içeriyor.",Magento_Eav
"""%1"" is an empty string.","""%1"" boş.",Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" sayısal olmayan karakter içeriyor.",Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1"" harf olmayan karakter içeriyor.",Magento_Eav
"""%1"" is not a valid email address.","""%1"" geçerli bir e-mail adresi değil.",Magento_Eav
"""%1"" is not a valid hostname.","""%1"" geçerli bir sunucu adresi değil.",Magento_Eav
"""%1"" exceeds the allowed length.","""%1"" izin verilen uzunluktan fazla.",Magento_Eav
"'%value%' appears to be an IP address, but IP addresses are not allowed.","'%value%' IP adresi gibi görünüyor, ancak IP adresi girilmesine izin verilmiyor.",Magento_Eav
"'%value%' appears to be a DNS hostname but cannot match TLD against known list.","'%value%' DNS sunucu adı gibi görünüyor, ancak bilinen domain uzantılarından birini içermiyor.",Magento_Eav
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position.","'%value%' DNS sunucu adı gibi görünüyor, ancak izin verilen yerin dışında bir tire ( - ) karakteri içeriyor.",Magento_Eav
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'.","'%value%' DNS sunucu adı gibi görünüyor, ancak üst seviye alan adları ( TLD ) için belirlenen şemaya uymuyor. '%tld%'",Magento_Eav
"'%value%' appears to be a DNS hostname but cannot extract TLD part.","'%value%' DNS sunucu adı gibi görünüyor, ancak üst seviye alan adları ( TLD ) kısmı bulunamadı.",Magento_Eav
"'%value%' does not appear to be a valid local network name.","'%value%' geçerli bir yerel ağ adı değilmiş gibi gözüküyor.",Magento_Eav
"'%value%' appears to be a local network name but local network names are not allowed.","'%value%' yerel ağ adı gibi görünüyor, ancak yerel ağ adı girilmesine izin verilmiyor.",Magento_Eav
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded.","'%value%' bir sunucu adresi gibi gözülüyor, ancak latin dışı karakter bilgisi ( punycode ) doğru okunamadı.",Magento_Eav
"""%1"" is not a valid URL.","""%1"" geçerli bir URL değil.",Magento_Eav
"""%1"" is not a valid date.","""%1"" geçerli bir tarih değil.",Magento_Eav
"""%1"" does not fit the entered date format.","""%1"" girilen veri biçimi ile eşleşmiyor.",Magento_Eav
"""%1"" is a required value.","""%1"" gerekli bir veridir.",Magento_Eav
"""%1"" is not a valid file extension.","""%1"" geçerli bir dosya uzantısı değil.",Magento_Eav
"""%1"" is not a valid file.","""%1"" geçersiz bir dosya.",Magento_Eav
"""%1"" exceeds the allowed file size.","""%1"" izin verilen boyutu aşıyor.",Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","""%1"" genişlik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" yükseklik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"""%1"" length must be equal or less than %2 characters.","""%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"Input type ""%value%"" not found in the input types list.","Giriş tipi ""%value%"" giriş tipleri listesinde bulunamadı.""",Magento_Eav
"""%1"" is not a valid file","""%1"" geçersiz bir dosya.",Magento_Eav
"""%1"" is not a valid image format","""%1"" geçerli bir resim formatı değil",Magento_Eav
"The attribute code '%1' is reserved by system. Please try another attribute code","'%1' özellik kodu sistem tarafından rezeve edilmiştir. Lütfen başka bir kod deneyiniz.",Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","""%2"" özelliği için ""%1"" kaynak modeli bulunamadı",Magento_Eav
"The value of attribute ""%1"" must be unique","""%1"" özelliğinin değeri eşsiz olmalıdır",Magento_Eav
"An attribute set with the ""%1"" name already exists.","""%1"" adıyla kaydedilmiş bir özellik seti zaten var.",Magento_Eav
"The value of attribute ""%1"" is invalid","""%1"" özelliğinim değeri hatalı",Magento_Eav
"""%1"""" invalid type entered.","%1"" hatalı tip girildi.",Magento_Eav
"""%1"""" contains non-alphabetic or non-numeric characters.","""%1"" harf ve rakam olmayan karakter içeriyor.",Magento_Eav
"""%1"""" is an empty string.","""%1"" boş.",Magento_Eav
"""%1"""" contains non-numeric characters.","""%1"" sayısal olmayan karakter içeriyor.",Magento_Eav
"""%1"""" contains non-alphabetic characters.","""%1"" harf olmayan karakter içeriyor.",Magento_Eav
"""%1"""" is not a valid email address.","""%1"" geçerli bir e-mail adresi değil.",Magento_Eav
"""%1"""" is not a valid hostname.","""%1"" geçerli bir sunucu adresi değil.",Magento_Eav
"""%1"""" exceeds the allowed length.","""%1"" izin verilen uzunluktan fazla.",Magento_Eav
"""%1"""" is not a valid URL.","""%1"" geçerli bir URL değil.",Magento_Eav
"""%1"""" is not a valid date.","""%1"" geçerli bir tarih değil.",Magento_Eav
"""%1"""" does not fit the entered date format.","""%1"" girilen veri biçimi ile eşleşmiyor.",Magento_Eav
"""%1"""" is a required value.","""%1"" gerekli bir veridir.",Magento_Eav
"""%1"""" is not a valid file extension.","%1"" geçerli bir dosya uzantısı değil.",Magento_Eav
"""%1"""" is not a valid file.","%1"" geçersiz bir dosya.",Magento_Eav
"""%1"""" exceeds the allowed file size.","%1"" izin verilen boyutu aşıyor.",Magento_Eav
"""%1"""" width exceeds allowed value of %2 px.","%1"" genişlik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""%1"""" height exceeds allowed value of %2 px.","%1"" yükseklik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"""%1"""" length must be equal or greater than %2 characters.","%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"""%1"""" length must be equal or less than %2 characters.","%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"Letters (a-z","A-Z) or Numbers (0-9)",Magento_Eav
"""%1"""" is not a valid file","%1"" geçersiz bir dosya.",Magento_Eav
"""%1"""" is not a valid image format","%1"" geçerli bir resim formatı değil",Magento_Eav
"Invalid alias","already exists in joint attributes",Magento_Eav
"%1"" invalid type entered.","%1"" hatalı tip girildi.",Magento_Eav
"%1"" contains non-alphabetic or non-numeric characters.","""%1"" harf ve rakam olmayan karakter içeriyor.",Magento_Eav
"%1"" is an empty string.","""%1"" boş.",Magento_Eav
"%1"" contains non-numeric characters.","""%1"" sayısal olmayan karakter içeriyor.",Magento_Eav
"%1"" contains non-alphabetic characters.","""%1"" harf olmayan karakter içeriyor.",Magento_Eav
"%1"" is not a valid email address.","""%1"" geçerli bir e-mail adresi değil.",Magento_Eav
"%1"" is not a valid hostname.","""%1"" geçerli bir sunucu adresi değil.",Magento_Eav
"%1"" exceeds the allowed length.","""%1"" izin verilen uzunluktan fazla.",Magento_Eav
"'%value%' appears to be an IP address","but IP addresses are not allowed.",Magento_Eav
"%1"" is not a valid URL.","""%1"" geçerli bir URL değil.",Magento_Eav
"%1"" is not a valid date.","""%1"" geçerli bir tarih değil.",Magento_Eav
"%1"" does not fit the entered date format.","""%1"" girilen veri biçimi ile eşleşmiyor.",Magento_Eav
"%1"" is a required value.","""%1"" gerekli bir veridir.",Magento_Eav
"%1"" is not a valid file extension.","%1"" geçerli bir dosya uzantısı değil.",Magento_Eav
"%1"" is not a valid file.","%1"" geçersiz bir dosya.",Magento_Eav
"%1"" exceeds the allowed file size.","%1"" izin verilen boyutu aşıyor.",Magento_Eav
"%1"" width exceeds allowed value of %2 px.","%1"" genişlik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"%1"" height exceeds allowed value of %2 px.","%1"" yükseklik izin verilen değerden ( %2 px ) fazla.",Magento_Eav
"%1"" length must be equal or greater than %2 characters.","%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"%1"" length must be equal or less than %2 characters.","%1"" uzunluğu %2 karakter veya daha fazla olmalıdır.",Magento_Eav
"%1"" is not a valid file","%1"" geçersiz bir dosya.",Magento_Eav
"%1"" is not a valid image format","%1"" geçerli bir resim formatı değil",Magento_Eav
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Bu dahili olarak kullanılır. Boşluk kullanmadığınızdan ve %1 karakterden fazla girmediğinizden emin olunuz.",Magento_Eav
"Not shared with other products.","Diğer ürünlerle paylaşılmadı.",Magento_Eav
"""%1"" uses too many characters.","""%1"" çok fazla karakter kullanıyor.",Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' değeri bir ip adresi gibi gözüküyor. Bu kabul edilebilir bir biçim değil.",Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' bir DNS ana bilgisayar adı gibi görünüyor, ancak TLD'yi bilinen listeyle eşleştiremiyoruz.",Magento_Eav
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' bir DNS ana bilgisayar adı gibi görünüyor, ancak geçersiz bir konumda bir çizgi içeriyor.",Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' bir DNS ana bilgisayar adı gibi görünüyor, ancak TLD '%tld%' için ana bilgisayar adı şemasıyla eşleştiremiyoruz.",Magento_Eav
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' bir DNS ana bilgisayar adı gibi görünüyor, ancak TLD bölümünü çıkaramıyor.",Magento_Eav
"'%value%' does not look like a valid local network name.","'%value%' geçerli bir yerel ağ adı gibi görünmüyor.",Magento_Eav
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' kabul edilebilir bir format olmayan yerel bir ağ adına benziyor.",Magento_Eav
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' bir DNS ana bilgisayar adı gibi görünüyor, ancak verilen punycode gösteriminin kodu çözülemiyor.",Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1"", %2'den fazla satır içeremez.",Magento_Eav
"Attribute group does not belong to provided attribute set","Özellik grubu, verilen özellik setine bağlı değil",Magento_Eav
"Cannot save attributeGroup","attributeGroup kaydedilemedi",Magento_Eav
"Group with id ""%1"" does not exist.","""%1"" numaralı grup bulunamadı.",Magento_Eav
"Cannot delete attributeGroup with id %1","%1 numaralı attributeGroup silinemedi",Magento_Eav
"AttributeSet with id ""%1"" does not exist.","%1 numaralı AttributeSet silinemedi",Magento_Eav
"Wrong attribute set id provided","Yanlış özellik seti kimliği verildi",Magento_Eav
"Attribute group does not belong to attribute set","Özellik grubu, verilen özellik setine bağlı değil",Magento_Eav
"Attribute set not found: %1","Özellik seti bulunamadı : %1",Magento_Eav
"Attribute ""%1"" not found in attribute set %2.","""%1"" özelliği, %2 özellik setinde bulunamadı.",Magento_Eav
"System attribute can not be deleted","Sistem tarafından oluşturulan özellik silinemiyor",Magento_Eav
"Cannot save attribute","Özellik kaydedilemedi",Magento_Eav
"Attribute with attributeCode ""%1"" does not exist.","""%1"" kodlu özellik bulunamadı.",Magento_Eav
"Cannot delete attribute.","Özellik silinemedi.",Magento_Eav
"Attribute with id ""%1"" does not exist.","""%1"" numaralı özellik bulunamadı.",Magento_Eav
"There was an error saving attribute set.","Özellik seti kaydedilirken bir sorun oluştu.",Magento_Eav
"Default attribute set can not be deleted","Varsayılan özellik seti silinemez",Magento_Eav
"There was an error deleting attribute set.","Öznitelik kümesi silinirken bir hata oluştu.",Magento_Eav
"An attribute code must not be more than %1 characters.","Bir özellik kodu %1 karakterden fazla olmamalıdır.",Magento_Eav
"Invalid backend model specified: %1","Belirtilen arka uç modeli geçersiz : %1",Magento_Eav
"Empty attribute code","Boş öznitelik kodu",Magento_Eav
"Attribute %1 doesn't work with options","%1 adlı özellik seçenekli olarak çalışmıyor",Magento_Eav
"Cannot save attribute %1","Özellik kaydedilemiyor %1",Magento_Eav
"Attribute %1 doesn't have any option","%1 özelliği herhangi bir seçenek içermiyor",Magento_Eav
"Cannot load options for attribute %1","%1 özelliği için seçenekler yüklenemedi",Magento_Eav
"Attribute %1 does not contain option with Id %2"," %1 özniteliği, %2 kimliğine sahip seçenek içermiyor",Magento_Eav
"Entity attribute with id ""%1"" not found",""" %1"" numaralı varlık özelliği bulunamadı",Magento_Eav
"An attribute set named ""%1"" already exists.","'%1' adıyla bir özellik seti zaten var.",Magento_Eav
"The current module pathname is undefined.","Geçerli modül yolu tanımsızdır.",Magento_Eav
"The current module EAV entity is undefined.","Geçerli modül EAV varlığı tanımsız.",Magento_Eav
"The form code is not defined.","Form kodu tanımlanmadı.",Magento_Eav
"The entity instance is not defined.","Varlık örneği tanımlanmadı.",Magento_Eav
"The storefront label is not defined.","Ön sayfa etiketi tanımlanmadı.",Magento_Eav
"The value of attribute ""%1"" is invalid.",""" %1"" özniteliğinin değeri geçersiz.",Magento_Eav
"AttributeSet does not exist.","AttributeSet bulunamadı.",Magento_Eav
hello,merhaba,Magento_Eav
"Some internal exception message.","İç hata mesajı.",Magento_Eav
"The value of attribute not valid","Özelliğin değeri geçersiz",Magento_Eav
"Entity types declaration cache","Varlık türleri tanım önbelleği",Magento_Eav
"Unique constraint violation found","Benzersiz kısıtlama ihlali bulundu",Magento_Eav
"Attribute group with same code already exist. Please rename ""%1"" group","Aynı kodla bir özellik grubu zaten var. Lütfen ""%1"" grubunu yeniden adlandırın",Magento_Eav
"An attribute code must not be less than %1 and more than %2 characters.","Bir özellik kodu %1'den az ve %2 karakterden fazla olmamalıdır.",Magento_Eav
"Attribute with ID: ""%1"" does not exist","""%1"" numaralı özellik bulunamadı",Magento_Eav
"Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.","Metin Düzenleyici giriş türü, Mağaza > Ayarla > İçerik Yönetimi kısmında WYSIWYG'nin etkinleştirilmesini gerektirir.",Magento_Eav
"The attribute group doesn't belong to the provided attribute set.","Özellik grubu, verilen özellik kümesine ait değil.",Magento_Eav
"The attributeGroup can't be saved.","attributeGroup kaydedilemedi.",Magento_Eav
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","""%1"" numaralı grup bulunamadı. Numarayı doğrulayıp yeniden deneyiniz.",Magento_Eav
"The attribute group with id ""%1"" can't be deleted.","""%1"" numaralı özellik grubu silinemedi.",Magento_Eav
"The AttributeSet with a ""%1"" ID doesn't exist. Verify the attributeSet and try again.",""" %1"" kimliğine sahip AttributeSet mevcut değil. Niteliğini doğrulayıp tekrar deneyiniz.",Magento_Eav
"The attribute set ID is incorrect. Verify the ID and try again.","Öznitelik kümesi kimliği yanlış. Kimliği doğrulayıp tekrar deneyiniz.",Magento_Eav
"The attribute group doesn't belong to the attribute set.","Öznitelik grubu, öznitelik kümesine ait değil.",Magento_Eav
"The ""%1"" attribute set wasn't found. Verify and try again.",""" %1"" öznitelik kümesi bulunamadı. Doğrulayıp tekrar deneyiniz.",Magento_Eav
"The ""%1"" attribute wasn't found in the ""%2"" attribute set. Enter the attribute and try again.",""" %1"" özelliği, "" %2"" özellik kümesinde bulunamadı. Özelliği girip tekrar deneyiniz.",Magento_Eav
"The system attribute can't be deleted.","Sistem özelliği silinemez.",Magento_Eav
"The attribute can't be saved.","Özellik kaydedilemiyor.",Magento_Eav
"The attribute with a ""%1"" attributeCode doesn't exist. Verify the attribute and try again.",""" %1"" özellik koduyla bir özellik mevcut değil. Özelliği doğrulayıp tekrar deneyiniz.",Magento_Eav
"The attribute can't be deleted.","Özellik silinemiyor.",Magento_Eav
"The attribute with a ""%1"" ID doesn't exist. Verify the attribute and try again.",""" %1"" kodlu/numaralı özellik bulunamadı. Özelliği doğrulayıp tekrar deneyiniz.",Magento_Eav
"The attribute set couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","Öznitelik kümesi bir hata nedeniyle kaydedilemedi. Bilgilerinizi doğrulayıp tekrar deneyiniz. Hata devam ederse, lütfen daha sonra tekrar deneyin.",Magento_Eav
"The default attribute set can't be deleted.","Varsayılan özellik seti silinemez.",Magento_Eav
"The attribute set couldn't be deleted due to an error. Try again — if the error persists, please try again later.","Öznitelik kümesi bir hata nedeniyle silinemedi. Tekrar deneyin. Hata devam ederse, lütfen bir süre sonra tekrar deneyin.",Magento_Eav
"This parameter is unknown. Verify and try again.","Bu parametre bilinmiyor. Doğrulayıp tekrar deneyiniz.",Magento_Eav
"The attribute code needs to be %1 characters or fewer. Re-enter the code and try again.","Özellik kodunun %1 karakter veya daha az olması gerekir. Kodu tekrar girip tekrar deneyiniz.",Magento_Eav
